OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
1531,50444,2185,2,41.8,0.0,83.6
1532,50444,2019,1,1405.22,0.0,1405.22
1533,50444,2194,1,649.61,64.96,584.65
1534,50444,2035,4,19.18,0.0,76.72
1535,50445,2118,1,24.83,1.24,23.59
1536,50445,2193,1,61.47,0.0,61.47
1537,50446,2006,1,92.28,0.0,92.28
1538,50446,2048,2,201.8,10.09,383.42
1539,50446,2097,1,63.6,0.0,63.6
1540,50446,2137,1,685.74,34.29,651.45
1541,50447,2172,1,53.93,0.0,53.93
1542,50447,2130,1,533.97,0.0,533.97
1543,50447,2055,2,269.06,0.0,538.12
1544,50447,2130,2,533.97,0.0,1067.94
1545,50448,2016,1,104.7,5.24,99.46
1546,50449,2128,1,494.07,0.0,494.07
1547,50449,2181,1,85.94,0.0,85.94
1548,50450,2117,3,873.04,87.3,2357.22
1549,50450,2197,2,88.19,0.0,176.38
1550,50450,2095,2,153.66,7.68,291.96
1551,50450,2138,2,12.39,0.62,23.54
1552,50450,2018,3,115.56,5.78,329.34
1553,50451,2059,2,221.14,22.11,398.06
1554,50451,2025,2,78.07,0.0,156.14
1555,50451,2065,1,45.72,2.29,43.43
1556,50452,2162,1,23.13,0.0,23.13
1557,50453,2078,1,62.2,0.0,62.2
1558,50453,2163,2,102.99,10.3,185.38
1559,50453,2156,1,431.76,43.18,388.58
1560,50453,2106,2,160.54,16.05,288.98
1561,50454,2142,2,74.72,0.0,149.44
1562,50454,2158,1,175.12,0.0,175.12
1563,50454,2024,1,78.98,0.0,78.98
1564,50455,2172,2,53.93,2.7,102.46
1565,50455,2139,1,64.69,0.0,64.69
1566,50455,2001,1,500.04,0.0,500.04
1567,50456,2007,1,39.11,3.91,35.2
1568,50457,2041,1,264.53,26.45,238.08
1569,50457,2032,3,461.84,0.0,1385.52
1570,50458,2170,1,302.77,0.0,302.77
1571,50458,2007,1,39.11,3.91,35.2
1572,50459,2059,1,221.14,0.0,221.14
1573,50459,2193,1,61.47,3.07,58.4
1574,50460,2195,1,108.96,0.0,108.96
1575,50460,2131,1,129.45,12.94,116.51
1576,50460,2049,1,35.48,1.77,33.71
1577,50460,2009,1,73.6,0.0,73.6
1578,50460,2189,1,381.16,38.12,343.04
1579,50461,2098,2,566.22,0.0,1132.44
1580,50461,2062,2,232.51,23.25,418.52
1581,50461,2182,1,105.61,10.56,95.05
1582,50462,2102,3,63.36,0.0,190.08
1583,50462,2137,2,685.74,0.0,1371.48
1584,50462,2132,1,13.69,0.0,13.69
1585,50462,2008,1,17.26,0.0,17.26
1586,50462,2007,1,39.11,3.91,35.2
1587,50463,2110,2,52.91,2.65,100.52
1588,50463,2118,2,24.83,0.0,49.66
1589,50463,2055,2,269.06,26.91,484.3
1590,50463,2145,1,111.07,0.0,111.07
1591,50464,2052,1,84.42,4.22,80.2
1592,50464,2129,1,44.03,0.0,44.03
1593,50464,2032,1,461.84,0.0,461.84
1594,50465,2135,1,238.69,0.0,238.69
1595,50465,2188,2,100.8,10.08,181.44
1596,50466,2040,1,157.05,0.0,157.05
1597,50466,2125,1,40.86,0.0,40.86
1598,50466,2053,1,112.51,11.25,101.26
1599,50467,2131,1,129.45,6.47,122.98
1600,50467,2164,1,65.31,0.0,65.31
1601,50467,2120,1,132.44,0.0,132.44
1602,50468,2198,1,209.34,20.93,188.41
1603,50468,2086,1,329.74,0.0,329.74
1604,50468,2005,1,54.35,0.0,54.35
1605,50469,2054,1,179.51,0.0,179.51
1606,50469,2106,1,160.54,0.0,160.54
1607,50469,2136,2,318.41,0.0,636.82
1608,50469,2081,1,237.47,0.0,237.47
1609,50469,2065,1,45.72,0.0,45.72
1610,50470,2173,1,186.41,9.32,177.09
1611,50470,2045,1,154.69,0.0,154.69
1612,50470,2001,1,500.04,0.0,500.04
1613,50470,2075,1,151.61,0.0,151.61
1614,50470,2193,1,61.47,6.15,55.32
1615,50471,2145,2,111.07,5.55,211.04
1616,50471,2061,1,356.18,0.0,356.18
1617,50472,2105,2,277.4,27.74,499.32
1618,50472,2140,1,65.36,0.0,65.36
1619,50472,2173,1,186.41,18.64,167.77
1620,50473,2019,1,1405.22,0.0,1405.22
1621,50473,2009,2,73.6,0.0,147.2
1622,50473,2063,1,41.67,4.17,37.5
1623,50473,2150,2,11.53,1.15,20.76
1624,50474,2118,1,24.83,0.0,24.83
1625,50474,2169,2,44.34,0.0,88.68
1626,50474,2095,2,153.66,0.0,307.32
1627,50474,2025,1,78.07,3.9,74.17
1628,50474,2001,1,500.04,50.0,450.04
1629,50474,2102,1,63.36,0.0,63.36
1630,50475,2010,2,13.45,0.0,26.9
1631,50475,2145,1,111.07,11.11,99.96
1632,50475,2194,1,649.61,32.48,617.13
1633,50475,2141,4,59.08,2.95,224.52
1634,50476,2036,1,34.15,0.0,34.15
1635,50477,2159,1,36.3,3.63,32.67
1636,50478,2057,1,77.54,0.0,77.54
1637,50478,2190,1,126.09,0.0,126.09
1638,50478,2104,1,139.36,0.0,139.36
1639,50478,2143,1,223.61,0.0,223.61
1640,50478,2184,1,15.34,0.77,14.57
1641,50479,2154,1,335.62,0.0,335.62
1642,50479,2169,1,44.34,0.0,44.34
1643,50479,2126,1,20.41,2.04,18.37
1644,50479,2015,1,111.68,0.0,111.68
1645,50479,2048,2,201.8,0.0,403.6
1646,50480,2148,2,65.87,0.0,131.74
1647,50480,2110,1,52.91,2.65,50.26
1648,50480,2098,2,566.22,56.62,1019.2
1649,50481,2186,1,123.88,12.39,111.49
1650,50481,2027,1,183.82,0.0,183.82
1651,50481,2099,2,102.18,5.11,194.14
1652,50481,2137,1,685.74,0.0,685.74
1653,50482,2123,1,4.94,0.0,4.94
1654,50482,2182,2,105.61,10.56,190.1
1655,50482,2149,1,56.6,5.66,50.94
1656,50482,2142,1,74.72,0.0,74.72
1657,50482,2140,1,65.36,6.54,58.82
1658,50482,2149,1,56.6,2.83,53.77
1659,50483,2192,1,144.95,14.5,130.45
1660,50483,2134,1,247.96,0.0,247.96
1661,50483,2176,1,113.91,0.0,113.91
1662,50484,2015,1,111.68,5.58,106.1
1663,50484,2167,1,134.88,6.74,128.14
1664,50484,2102,1,63.36,3.17,60.19
1665,50484,2190,2,126.09,0.0,252.18
1666,50485,2074,3,89.03,0.0,267.09
1667,50485,2022,1,34.1,0.0,34.1
1668,50485,2182,1,105.61,0.0,105.61
1669,50485,2049,1,35.48,1.77,33.71
1670,50485,2107,1,163.23,0.0,163.23
1671,50486,2052,1,84.42,0.0,84.42
1672,50486,2000,2,50.13,5.01,90.24
1673,50486,2126,2,20.41,0.0,40.82
1674,50486,2078,2,62.2,3.11,118.18
1675,50487,2178,1,109.47,0.0,109.47
1676,50487,2169,1,44.34,0.0,44.34
1677,50488,2001,1,500.04,0.0,500.04
1678,50488,2092,1,122.42,0.0,122.42
1679,50489,2021,1,940.37,0.0,940.37
1680,50489,2069,1,2.99,0.0,2.99
1681,50489,2144,2,173.72,8.69,330.06
1682,50489,2080,2,128.04,6.4,243.28
1683,50490,2039,1,114.15,0.0,114.15
1684,50490,2105,1,277.4,0.0,277.4
1685,50490,2179,1,149.87,7.49,142.38
1686,50490,2082,4,66.55,3.33,252.88
1687,50490,2182,1,105.61,0.0,105.61
1688,50490,2001,2,500.04,0.0,1000.08
1689,50491,2072,1,299.42,14.97,284.45
1690,50491,2178,1,109.47,0.0,109.47
1691,50491,2107,1,163.23,0.0,163.23
1692,50491,2053,1,112.51,0.0,112.51
1693,50491,2197,2,88.19,4.41,167.56
1694,50492,2001,1,500.04,0.0,500.04
1695,50492,2176,2,113.91,0.0,227.82
1696,50492,2141,1,59.08,0.0,59.08
1697,50492,2022,2,34.1,1.7,64.8
1698,50493,2084,2,76.56,0.0,153.12
1699,50494,2180,4,43.32,2.17,164.6
1700,50494,2032,2,461.84,23.09,877.5
1701,50494,2039,1,114.15,11.42,102.73
1702,50494,2095,2,153.66,7.68,291.96
1703,50494,2133,1,67.59,0.0,67.59
1704,50494,2053,1,112.51,0.0,112.51
1705,50495,2150,4,11.53,0.0,46.12
1706,50495,2156,4,431.76,0.0,1727.04
1707,50495,2079,1,36.08,0.0,36.08
1708,50495,2145,2,111.07,0.0,222.14
1709,50495,2148,2,65.87,0.0,131.74
1710,50495,2165,1,45.32,0.0,45.32
1711,50496,2068,1,70.97,0.0,70.97
1712,50497,2153,1,204.11,0.0,204.11
1713,50497,2047,1,226.66,11.33,215.33
1714,50497,2135,1,238.69,11.93,226.76
1715,50497,2068,1,70.97,0.0,70.97
1716,50497,2195,1,108.96,0.0,108.96
1717,50498,2097,1,63.6,0.0,63.6
1718,50498,2152,2,44.61,4.46,80.3
1719,50498,2049,1,35.48,0.0,35.48
1720,50499,2049,2,35.48,0.0,70.96
1721,50499,2153,1,204.11,10.21,193.9
1722,50499,2172,1,53.93,0.0,53.93
1723,50499,2198,2,209.34,10.47,397.74
1724,50500,2141,1,59.08,5.91,53.17
1725,50500,2161,1,47.12,0.0,47.12
1726,50500,2140,1,65.36,0.0,65.36
1727,50500,2100,3,90.27,0.0,270.81
1728,50500,2036,1,34.15,0.0,34.15
1729,50501,2080,1,128.04,0.0,128.04
1730,50501,2054,1,179.51,8.98,170.53
1731,50501,2038,1,101.96,0.0,101.96
1732,50502,2123,2,4.94,0.0,9.88
1733,50502,2018,2,115.56,0.0,231.12
1734,50502,2010,1,13.45,0.0,13.45
1735,50502,2081,2,237.47,11.87,451.2
1736,50502,2061,1,356.18,17.81,338.37
1737,50503,2012,2,60.15,0.0,120.3
1738,50503,2085,1,89.46,0.0,89.46
1739,50503,2010,4,13.45,0.0,53.8
1740,50504,2056,1,103.55,0.0,103.55
1741,50504,2070,1,118.14,0.0,118.14
1742,50504,2083,4,22.05,0.0,88.2
1743,50505,2008,1,17.26,0.86,16.4
1744,50505,2010,1,13.45,0.0,13.45
1745,50505,2148,1,65.87,6.59,59.28
1746,50505,2042,1,373.28,0.0,373.28
1747,50506,2086,1,329.74,0.0,329.74
1748,50506,2050,1,114.01,0.0,114.01
1749,50506,2098,4,566.22,0.0,2264.88
1750,50507,2019,1,1405.22,0.0,1405.22
1751,50507,2002,1,115.32,11.53,103.79
1752,50507,2110,1,52.91,5.29,47.62
1753,50507,2172,1,53.93,5.39,48.54
1754,50507,2066,1,179.62,0.0,179.62
1755,50508,2047,1,226.66,0.0,226.66
1756,50508,2055,2,269.06,0.0,538.12
1757,50508,2116,1,86.82,0.0,86.82
1758,50509,2125,1,40.86,0.0,40.86
1759,50509,2120,1,132.44,0.0,132.44
1760,50509,2008,1,17.26,0.86,16.4
1761,50510,2185,1,41.8,0.0,41.8
1762,50510,2014,1,200.14,0.0,200.14
1763,50510,2109,1,124.48,6.22,118.26
1764,50511,2197,1,88.19,0.0,88.19
1765,50511,2040,1,157.05,7.85,149.2
1766,50511,2144,2,173.72,17.37,312.7
1767,50511,2008,1,17.26,0.0,17.26
1768,50512,2178,1,109.47,0.0,109.47
1769,50512,2151,2,440.47,0.0,880.94
1770,50512,2169,2,44.34,2.22,84.24
1771,50512,2112,1,1010.68,0.0,1010.68
1772,50513,2182,1,105.61,10.56,95.05
1773,50513,2013,2,54.62,0.0,109.24
1774,50513,2083,1,22.05,0.0,22.05
1775,50513,2186,1,123.88,0.0,123.88
1776,50513,2100,2,90.27,0.0,180.54
1777,50513,2004,1,60.78,6.08,54.7
1778,50514,2012,2,60.15,3.01,114.28
1779,50514,2194,1,649.61,64.96,584.65
1780,50514,2038,1,101.96,10.2,91.76
1781,50514,2162,3,23.13,0.0,69.39
1782,50515,2033,1,368.04,18.4,349.64
1783,50515,2150,1,11.53,0.58,10.95
1784,50515,2076,1,447.89,44.79,403.1
1785,50516,2054,1,179.51,0.0,179.51
1786,50516,2036,1,34.15,3.42,30.73
1787,50516,2032,1,461.84,23.09,438.75
1788,50516,2043,1,40.34,4.03,36.31
1789,50517,2141,3,59.08,0.0,177.24
1790,50517,2105,4,277.4,0.0,1109.6
1791,50517,2060,1,1114.04,0.0,1114.04
1792,50518,2110,2,52.91,0.0,105.82
1793,50518,2034,1,302.18,30.22,271.96
1794,50519,2047,2,226.66,0.0,453.32
1795,50519,2007,2,39.11,0.0,78.22
1796,50520,2185,1,41.8,0.0,41.8
1797,50520,2054,2,179.51,0.0,359.02
1798,50520,2158,1,175.12,17.51,157.61
1799,50521,2023,2,33.44,3.34,60.2
1800,50521,2129,2,44.03,0.0,88.06
1801,50522,2064,1,170.45,0.0,170.45
1802,50522,2189,1,381.16,0.0,381.16
1803,50522,2176,1,113.91,5.7,108.21
1804,50523,2179,1,149.87,0.0,149.87
1805,50523,2058,1,82.21,0.0,82.21
1806,50523,2197,1,88.19,0.0,88.19
1807,50524,2146,1,688.62,68.86,619.76
1808,50524,2055,1,269.06,0.0,269.06
1809,50524,2051,1,51.69,2.58,49.11
1810,50524,2003,4,356.32,0.0,1425.28
1811,50524,2131,2,129.45,12.94,233.02
1812,50525,2110,1,52.91,0.0,52.91
1813,50525,2163,1,102.99,0.0,102.99
1814,50525,2044,1,82.05,8.2,73.85
1815,50526,2125,1,40.86,2.04,38.82
1816,50526,2171,1,493.66,0.0,493.66
1817,50526,2079,1,36.08,0.0,36.08
1818,50526,2089,1,504.76,25.24,479.52
1819,50526,2145,2,111.07,0.0,222.14
1820,50527,2099,1,102.18,0.0,102.18
1821,50527,2091,1,70.53,0.0,70.53
1822,50528,2113,2,37.57,0.0,75.14
1823,50529,2129,1,44.03,0.0,44.03
1824,50529,2004,1,60.78,0.0,60.78
1825,50530,2163,2,102.99,5.15,195.68
1826,50530,2137,1,685.74,34.29,651.45
1827,50530,2037,1,122.84,0.0,122.84
1828,50530,2028,1,45.88,4.59,41.29
1829,50530,2085,3,89.46,0.0,268.38
1830,50531,2145,1,111.07,11.11,99.96
1831,50531,2161,2,47.12,0.0,94.24
1832,50532,2075,1,151.61,0.0,151.61
1833,50532,2004,4,60.78,0.0,243.12
1834,50532,2165,1,45.32,0.0,45.32
1835,50532,2152,3,44.61,0.0,133.83
1836,50533,2053,2,112.51,0.0,225.02
1837,50533,2187,3,75.92,0.0,227.76
1838,50533,2119,2,46.53,4.65,83.76
1839,50533,2158,2,175.12,0.0,350.24
1840,50534,2170,4,302.77,0.0,1211.08
1841,50534,2016,1,104.7,5.24,99.46
1842,50535,2151,1,440.47,44.05,396.42
1843,50535,2178,1,109.47,0.0,109.47
1844,50535,2163,1,102.99,10.3,92.69
1845,50535,2061,1,356.18,0.0,356.18
1846,50535,2095,2,153.66,0.0,307.32
1847,50535,2048,3,201.8,0.0,605.4
1848,50536,2020,3,283.2,28.32,764.64
1849,50536,2059,1,221.14,11.06,210.08
1850,50537,2028,1,45.88,0.0,45.88
1851,50537,2182,1,105.61,0.0,105.61
1852,50538,2085,1,89.46,4.47,84.99
1853,50538,2029,1,195.64,0.0,195.64
1854,50538,2131,2,129.45,6.47,245.96
1855,50538,2045,2,154.69,0.0,309.38
1856,50539,2198,1,209.34,0.0,209.34
1857,50539,2044,1,82.05,0.0,82.05
1858,50539,2191,1,42.55,0.0,42.55
1859,50539,2056,1,103.55,0.0,103.55
1860,50539,2015,1,111.68,0.0,111.68
1861,50540,2120,1,132.44,0.0,132.44
1862,50540,2035,1,19.18,1.92,17.26
1863,50540,2106,1,160.54,0.0,160.54
1864,50540,2119,1,46.53,0.0,46.53
1865,50540,2135,2,238.69,0.0,477.38
1866,50540,2030,1,91.16,0.0,91.16
1867,50541,2183,1,85.25,0.0,85.25
1868,50541,2132,1,13.69,0.0,13.69
1869,50541,2186,1,123.88,0.0,123.88
1870,50541,2162,1,23.13,0.0,23.13
1871,50542,2064,3,170.45,8.52,485.79
1872,50542,2078,1,62.2,0.0,62.2
1873,50543,2022,1,34.1,1.7,32.4
1874,50543,2085,1,89.46,0.0,89.46
1875,50543,2145,2,111.07,0.0,222.14
1876,50543,2028,2,45.88,2.29,87.18
1877,50543,2064,1,170.45,8.52,161.93
1878,50543,2025,1,78.07,3.9,74.17
1879,50544,2138,4,12.39,0.0,49.56
1880,50544,2082,1,66.55,0.0,66.55
1881,50545,2160,1,592.81,0.0,592.81
1882,50546,2076,1,447.89,44.79,403.1
1883,50546,2109,1,124.48,12.45,112.03
1884,50547,2098,1,566.22,0.0,566.22
1885,50547,2107,1,163.23,8.16,155.07
1886,50548,2016,1,104.7,0.0,104.7
1887,50548,2142,1,74.72,0.0,74.72
1888,50548,2105,1,277.4,0.0,277.4
1889,50548,2155,1,27.57,0.0,27.57
1890,50548,2162,1,23.13,0.0,23.13
1891,50548,2043,1,40.34,0.0,40.34
1892,50549,2072,2,299.42,0.0,598.84
1893,50549,2094,2,17.61,0.0,35.22
1894,50549,2026,1,666.71,0.0,666.71
1895,50549,2022,1,34.1,0.0,34.1
1896,50550,2092,1,122.42,6.12,116.3
1897,50550,2167,1,134.88,0.0,134.88
1898,50550,2110,1,52.91,0.0,52.91
1899,50550,2186,2,123.88,0.0,247.76
1900,50551,2011,2,91.74,0.0,183.48
1901,50551,2027,1,183.82,9.19,174.63
1902,50551,2192,1,144.95,0.0,144.95
1903,50552,2139,3,64.69,0.0,194.07
1904,50552,2084,1,76.56,7.66,68.9
1905,50552,2010,1,13.45,0.0,13.45
1906,50553,2095,1,153.66,15.37,138.29
1907,50554,2174,1,24.1,0.0,24.1
1908,50554,2006,4,92.28,0.0,369.12
1909,50555,2015,1,111.68,5.58,106.1
1910,50555,2015,1,111.68,0.0,111.68
1911,50555,2113,1,37.57,0.0,37.57
1912,50556,2093,1,127.52,0.0,127.52
1913,50556,2028,1,45.88,2.29,43.59
1914,50556,2105,1,277.4,13.87,263.53
1915,50557,2144,1,173.72,0.0,173.72
1916,50557,2088,1,1333.35,0.0,1333.35
1917,50557,2128,1,494.07,49.41,444.66
1918,50557,2002,1,115.32,0.0,115.32
1919,50557,2022,1,34.1,3.41,30.69
1920,50558,2032,1,461.84,23.09,438.75
1921,50559,2166,2,158.2,7.91,300.58
1922,50559,2135,1,238.69,23.87,214.82
1923,50560,2142,2,74.72,7.47,134.5
1924,50560,2051,1,51.69,5.17,46.52
1925,50561,2061,1,356.18,0.0,356.18
1926,50561,2045,2,154.69,15.47,278.44
1927,50561,2186,3,123.88,6.19,353.07
1928,50561,2054,3,179.51,0.0,538.53
1929,50562,2148,1,65.87,6.59,59.28
1930,50562,2080,1,128.04,12.8,115.24
1931,50562,2011,2,91.74,0.0,183.48
1932,50562,2078,2,62.2,3.11,118.18
1933,50562,2164,1,65.31,3.27,62.04
1934,50563,2062,3,232.51,11.63,662.64
1935,50563,2128,1,494.07,0.0,494.07
1936,50563,2165,2,45.32,0.0,90.64
1937,50563,2032,1,461.84,0.0,461.84
1938,50563,2160,1,592.81,0.0,592.81
1939,50564,2015,1,111.68,0.0,111.68
1940,50564,2120,1,132.44,0.0,132.44
1941,50564,2169,1,44.34,0.0,44.34
1942,50565,2032,2,461.84,0.0,923.68
1943,50565,2021,3,940.37,0.0,2821.11
1944,50565,2042,1,373.28,0.0,373.28
1945,50565,2002,2,115.32,0.0,230.64
1946,50565,2181,1,85.94,0.0,85.94
1947,50565,2037,4,122.84,12.28,442.24
1948,50566,2112,1,1010.68,101.07,909.61
1949,50567,2197,3,88.19,0.0,264.57
1950,50567,2096,1,1080.45,0.0,1080.45
1951,50567,2009,1,73.6,0.0,73.6
1952,50568,2196,1,12.2,0.61,11.59
1953,50568,2150,1,11.53,1.15,10.38
1954,50569,2038,1,101.96,0.0,101.96
1955,50569,2150,2,11.53,0.0,23.06
1956,50570,2140,1,65.36,3.27,62.09
1957,50570,2019,1,1405.22,140.52,1264.7
1958,50571,2020,1,283.2,0.0,283.2
1959,50572,2004,1,60.78,0.0,60.78
1960,50572,2159,2,36.3,0.0,72.6
1961,50572,2095,4,153.66,0.0,614.64
1962,50573,2030,2,91.16,0.0,182.32
1963,50573,2092,3,122.42,0.0,367.26
1964,50574,2176,1,113.91,0.0,113.91
1965,50574,2161,1,47.12,0.0,47.12
1966,50575,2198,1,209.34,20.93,188.41
1967,50575,2100,1,90.27,9.03,81.24
1968,50576,2186,1,123.88,0.0,123.88
1969,50576,2068,1,70.97,0.0,70.97
1970,50576,2157,4,28.99,0.0,115.96
1971,50577,2124,3,80.64,4.03,229.83
1972,50577,2188,1,100.8,0.0,100.8
1973,50577,2008,1,17.26,0.0,17.26
1974,50577,2142,1,74.72,7.47,67.25
1975,50578,2121,1,30.24,0.0,30.24
1976,50578,2191,2,42.55,0.0,85.1
1977,50578,2113,3,37.57,0.0,112.71
1978,50578,2198,1,209.34,0.0,209.34
1979,50579,2109,1,124.48,0.0,124.48
1980,50579,2193,2,61.47,3.07,116.8
1981,50579,2156,1,431.76,0.0,431.76
1982,50579,2017,1,13.74,0.0,13.74
1983,50580,2186,1,123.88,0.0,123.88
1984,50580,2032,1,461.84,0.0,461.84
1985,50580,2056,1,103.55,0.0,103.55
1986,50581,2014,1,200.14,0.0,200.14
1987,50581,2142,1,74.72,3.74,70.98
1988,50581,2092,1,122.42,0.0,122.42
1989,50581,2197,1,88.19,0.0,88.19
1990,50582,2194,1,649.61,32.48,617.13
1991,50583,2007,1,39.11,3.91,35.2
1992,50583,2171,1,493.66,0.0,493.66
1993,50583,2080,2,128.04,6.4,243.28
1994,50584,2073,1,61.95,0.0,61.95
1995,50584,2168,1,37.68,0.0,37.68
1996,50584,2190,1,126.09,6.3,119.79
1997,50585,2101,2,49.57,0.0,99.14
1998,50585,2052,1,84.42,0.0,84.42
1999,50585,2175,1,144.0,14.4,129.6
2000,50585,2136,1,318.41,0.0,318.41
2001,50585,2124,1,80.64,0.0,80.64
2002,50586,2170,1,302.77,15.14,287.63
2003,50586,2058,2,82.21,0.0,164.42
2004,50586,2031,1,342.18,0.0,342.18
2005,50586,2079,1,36.08,1.8,34.28
2006,50586,2014,1,200.14,10.01,190.13
2007,50586,2077,1,461.03,46.1,414.93
2008,50587,2180,2,43.32,0.0,86.64
2009,50587,2092,1,122.42,6.12,116.3
2010,50587,2017,3,13.74,0.69,39.15
2011,50588,2039,2,114.15,5.71,216.88
2012,50588,2065,1,45.72,0.0,45.72
2013,50588,2063,2,41.67,0.0,83.34
2014,50588,2199,4,38.24,1.91,145.32
2015,50588,2097,1,63.6,0.0,63.6
2016,50589,2109,2,124.48,0.0,248.96
2017,50589,2189,1,381.16,0.0,381.16
2018,50589,2029,1,195.64,19.56,176.08
2019,50590,2006,1,92.28,4.61,87.67
2020,50590,2120,1,132.44,0.0,132.44
2021,50590,2076,1,447.89,0.0,447.89
2022,50590,2187,1,75.92,0.0,75.92
2023,50590,2072,1,299.42,0.0,299.42
2024,50590,2086,2,329.74,16.49,626.5
2025,50591,2053,1,112.51,0.0,112.51
2026,50591,2127,2,43.97,0.0,87.94
2027,50591,2016,1,104.7,5.24,99.46
2028,50592,2016,1,104.7,5.24,99.46
2029,50593,2174,2,24.1,0.0,48.2
2030,50593,2104,1,139.36,0.0,139.36
2031,50593,2133,1,67.59,0.0,67.59
2032,50594,2018,1,115.56,0.0,115.56
2033,50594,2180,1,43.32,0.0,43.32
2034,50594,2068,1,70.97,0.0,70.97
2035,50594,2150,1,11.53,0.58,10.95
2036,50595,2096,1,1080.45,54.02,1026.43
2037,50595,2107,1,163.23,0.0,163.23
2038,50595,2156,4,431.76,43.18,1554.32
2039,50596,2077,2,461.03,0.0,922.06
2040,50597,2112,1,1010.68,101.07,909.61
2041,50597,2178,1,109.47,10.95,98.52
2042,50597,2039,1,114.15,0.0,114.15
2043,50597,2144,3,173.72,0.0,521.16
2044,50598,2132,2,13.69,0.0,27.38
2045,50598,2164,1,65.31,0.0,65.31
2046,50599,2030,1,91.16,4.56,86.6
2047,50599,2091,1,70.53,0.0,70.53
2048,50599,2029,1,195.64,19.56,176.08
2049,50599,2172,1,53.93,0.0,53.93
2050,50599,2022,1,34.1,1.7,32.4
2051,50599,2193,1,61.47,0.0,61.47
2052,50600,2126,2,20.41,2.04,36.74
2053,50601,2019,1,1405.22,140.52,1264.7
2054,50601,2043,1,40.34,0.0,40.34
2055,50601,2195,2,108.96,10.9,196.12
2056,50601,2084,3,76.56,3.83,218.19
2057,50602,2043,1,40.34,0.0,40.34
2058,50602,2041,2,264.53,26.45,476.16
2059,50603,2191,2,42.55,0.0,85.1
2060,50603,2074,1,89.03,0.0,89.03
2061,50603,2072,1,299.42,29.94,269.48
2062,50604,2163,1,102.99,0.0,102.99
2063,50605,2139,1,64.69,6.47,58.22
2064,50605,2129,1,44.03,2.2,41.83
2065,50605,2091,1,70.53,7.05,63.48
2066,50605,2082,1,66.55,0.0,66.55
2067,50605,2070,1,118.14,0.0,118.14
2068,50606,2185,1,41.8,0.0,41.8
2069,50606,2091,1,70.53,0.0,70.53
2070,50607,2110,1,52.91,0.0,52.91
2071,50607,2032,1,461.84,46.18,415.66
2072,50607,2087,1,79.43,0.0,79.43
2073,50607,2057,1,77.54,0.0,77.54
2074,50607,2131,1,129.45,0.0,129.45
2075,50607,2136,1,318.41,0.0,318.41
2076,50608,2129,1,44.03,2.2,41.83
2077,50608,2123,1,4.94,0.0,4.94
2078,50609,2099,1,102.18,0.0,102.18
2079,50609,2150,1,11.53,0.0,11.53
2080,50609,2185,1,41.8,2.09,39.71
2081,50609,2019,1,1405.22,0.0,1405.22
2082,50609,2088,2,1333.35,0.0,2666.7
2083,50609,2116,1,86.82,4.34,82.48
2084,50610,2110,1,52.91,0.0,52.91
2085,50610,2022,1,34.1,0.0,34.1
2086,50610,2171,1,493.66,24.68,468.98
2087,50611,2082,1,66.55,3.33,63.22
2088,50611,2164,1,65.31,0.0,65.31
2089,50612,2187,2,75.92,0.0,151.84
2090,50612,2156,1,431.76,0.0,431.76
2091,50612,2101,1,49.57,0.0,49.57
2092,50613,2167,1,134.88,0.0,134.88
2093,50613,2159,2,36.3,0.0,72.6
2094,50613,2082,2,66.55,3.33,126.44
2095,50614,2006,1,92.28,9.23,83.05
2096,50614,2005,2,54.35,0.0,108.7
2097,50614,2158,1,175.12,0.0,175.12
2098,50614,2168,1,37.68,0.0,37.68
2099,50614,2103,3,162.22,16.22,438.0
2100,50615,2198,1,209.34,0.0,209.34
2101,50616,2111,2,253.82,12.69,482.26
2102,50617,2038,2,101.96,10.2,183.52
2103,50617,2128,1,494.07,24.7,469.37
2104,50617,2165,1,45.32,0.0,45.32
2105,50617,2160,3,592.81,29.64,1689.51
2106,50618,2195,1,108.96,0.0,108.96
2107,50618,2034,4,302.18,30.22,1087.84
2108,50619,2031,1,342.18,0.0,342.18
2109,50619,2046,1,11.99,1.2,10.79
2110,50620,2023,1,33.44,0.0,33.44
2111,50620,2115,1,51.66,5.17,46.49
2112,50620,2078,1,62.2,0.0,62.2
2113,50620,2152,2,44.61,0.0,89.22
2114,50621,2040,1,157.05,15.71,141.34
2115,50621,2018,1,115.56,0.0,115.56
2116,50621,2087,2,79.43,0.0,158.86
2117,50621,2125,3,40.86,4.09,110.31
2118,50622,2141,1,59.08,0.0,59.08
2119,50622,2184,1,15.34,0.77,14.57
2120,50622,2015,1,111.68,0.0,111.68
2121,50622,2076,1,447.89,0.0,447.89
2122,50623,2047,1,226.66,0.0,226.66
2123,50623,2179,2,149.87,0.0,299.74
2124,50624,2107,1,163.23,8.16,155.07
2125,50624,2049,1,35.48,0.0,35.48
2126,50625,2131,1,129.45,12.94,116.51
2127,50625,2054,1,179.51,0.0,179.51
2128,50625,2186,3,123.88,0.0,371.64
2129,50625,2125,1,40.86,2.04,38.82
2130,50625,2127,1,43.97,4.4,39.57
2131,50626,2024,1,78.98,0.0,78.98
2132,50626,2028,1,45.88,0.0,45.88
2133,50627,2018,3,115.56,5.78,329.34
2134,50628,2168,1,37.68,0.0,37.68
2135,50628,2182,1,105.61,5.28,100.33
